,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Edge Weight
mikewebbnow,timkaine,,,,,,,,,,2011,,,Mentions,5/1/2019 17:32,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/GSJvmYNtnr,https://twitter.com/i/web/status/1123641417413402625,twitter.com,,5/1/2019 17:32,https://twitter.com/#!/mikewebbnow/status/1123641417413402625,,,1123641417413402625,1123641037933641728,1
mikewebbnow,timkaine,,,,,,,,,,2012,,,Mentions,5/1/2019 17:33,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/lR7onjlO1K,https://twitter.com/i/web/status/1123641646401323009,twitter.com,,5/1/2019 17:33,https://twitter.com/#!/mikewebbnow/status/1123641646401323009,,,1123641646401323009,1123641037933641728,1
mikewebbnow,timkaine,,,,,,,,,,2013,,,Mentions,5/1/2019 17:35,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/MdeTajD0UM,https://twitter.com/i/web/status/1123642198552195072,twitter.com,,5/1/2019 17:35,https://twitter.com/#!/mikewebbnow/status/1123642198552195072,,,1123642198552195072,1123641037933641728,1
mikewebbnow,timkaine,,,,,,,,,,2014,,,Mentions,5/1/2019 17:36,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/MQMBgoDfSR,https://twitter.com/i/web/status/1123642360502607872,twitter.com,,5/1/2019 17:36,https://twitter.com/#!/mikewebbnow/status/1123642360502607872,,,1123642360502607872,1123642198552195072,1
mikewebbnow,timkaine,,,,,,,,,,2015,,,Mentions,5/2/2019 2:46,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/0PwKSI2rpw,https://twitter.com/i/web/status/1123780704700178433,twitter.com,,5/2/2019 2:46,https://twitter.com/#!/mikewebbnow/status/1123780704700178433,,,1123780704700178433,1123775317049581569,1
mikewebbnow,timkaine,,,,,,,,,,2016,,,Mentions,5/2/2019 2:49,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/Dx6QRaYfyt,https://twitter.com/i/web/status/1123781530621501442,twitter.com,,5/2/2019 2:49,https://twitter.com/#!/mikewebbnow/status/1123781530621501442,,,1123781530621501442,1123780704700178433,1
mikewebbnow,timkaine,,,,,,,,,,2017,,,Mentions,5/2/2019 3:14,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/y0urWru4PQ,https://twitter.com/i/web/status/1123787771909431300,twitter.com,,5/2/2019 3:14,https://twitter.com/#!/mikewebbnow/status/1123787771909431300,,,1123787771909431300,1123786719512408064,1
mikewebbnow,timkaine,,,,,,,,,,2018,,,Mentions,5/2/2019 3:15,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/u94kiOBhz6,https://twitter.com/i/web/status/1123788196725370880,twitter.com,,5/2/2019 3:15,https://twitter.com/#!/mikewebbnow/status/1123788196725370880,,,1123788196725370880,1123787771909431300,1
mikewebbnow,timkaine,,,,,,,,,,2019,,,Mentions,5/2/2019 3:17,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/xz6mL1JY4w,https://twitter.com/i/web/status/1123788459028750338,twitter.com,,5/2/2019 3:17,https://twitter.com/#!/mikewebbnow/status/1123788459028750338,,,1123788459028750338,1123788196725370880,1
mikewebbnow,timkaine,,,,,,,,,,2020,,,Mentions,5/2/2019 3:18,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/hIcOnwbLCL,https://twitter.com/i/web/status/1123788766798336005,twitter.com,,5/2/2019 3:18,https://twitter.com/#!/mikewebbnow/status/1123788766798336005,,,1123788766798336005,1123788459028750338,1
mikewebbnow,timkaine,,,,,,,,,,2021,,,Mentions,5/2/2019 3:21,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/SaRV6PFgVh,https://twitter.com/i/web/status/1123789458451697665,twitter.com,,5/2/2019 3:21,https://twitter.com/#!/mikewebbnow/status/1123789458451697665,,,1123789458451697665,1123788766798336005,1
mikewebbnow,timkaine,,,,,,,,,,2022,,,Mentions,5/2/2019 3:21,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/VC0D6unOMv,https://twitter.com/i/web/status/1123789663733518339,twitter.com,,5/2/2019 3:21,https://twitter.com/#!/mikewebbnow/status/1123789663733518339,,,1123789663733518339,1123789458451697665,1
mikewebbnow,timkaine,,,,,,,,,,2023,,,Mentions,5/2/2019 3:23,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/qH3QcvbaVp,https://twitter.com/i/web/status/1123789977614155779,twitter.com,,5/2/2019 3:23,https://twitter.com/#!/mikewebbnow/status/1123789977614155779,,,1123789977614155779,1123789663733518339,1
mikewebbnow,timkaine,,,,,,,,,,2024,,,Mentions,5/2/2019 13:06,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/4HaBUGwUl9,https://twitter.com/i/web/status/1123936714152730630,twitter.com,,5/2/2019 13:06,https://twitter.com/#!/mikewebbnow/status/1123936714152730630,,,1123936714152730630,1123935905096581122,1
mikewebbnow,timkaine,,,,,,,,,,2025,,,Mentions,5/2/2019 13:08,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/PJsmxkoJD5,https://twitter.com/i/web/status/1123937360176087041,twitter.com,,5/2/2019 13:08,https://twitter.com/#!/mikewebbnow/status/1123937360176087041,,,1123937360176087041,1123936714152730630,1
mikewebbnow,timkaine,,,,,,,,,,2026,,,Mentions,5/2/2019 13:12,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/uCqnB8ZY9X,https://twitter.com/i/web/status/1123938236223643648,twitter.com,,5/2/2019 13:12,https://twitter.com/#!/mikewebbnow/status/1123938236223643648,,,1123938236223643648,1123937360176087041,1
mikewebbnow,timkaine,,,,,,,,,,2027,,,Mentions,5/2/2019 13:15,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/rAY6bsXW8t,https://twitter.com/i/web/status/1123938948492013569,twitter.com,,5/2/2019 13:15,https://twitter.com/#!/mikewebbnow/status/1123938948492013569,,,1123938948492013569,1123938236223643648,1
mikewebbnow,timkaine,,,,,,,,,,2028,,,Mentions,5/2/2019 13:16,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/53NPt8R0If,https://twitter.com/i/web/status/1123939330232332293,twitter.com,,5/2/2019 13:16,https://twitter.com/#!/mikewebbnow/status/1123939330232332293,,,1123939330232332293,1123938948492013569,1
mikewebbnow,timkaine,,,,,,,,,,2029,,,Mentions,5/2/2019 13:21,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/7BeBmLIJif,https://twitter.com/i/web/status/1123940647973552133,twitter.com,,5/2/2019 13:21,https://twitter.com/#!/mikewebbnow/status/1123940647973552133,,,1123940647973552133,1123939330232332293,1
mikewebbnow,timkaine,,,,,,,,,,2030,,,Mentions,5/2/2019 13:22,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/Dd1AFcjgqZ,https://twitter.com/i/web/status/1123940899535372288,twitter.com,,5/2/2019 13:22,https://twitter.com/#!/mikewebbnow/status/1123940899535372288,,,1123940899535372288,1123940647973552133,1
mikewebbnow,timkaine,,,,,,,,,,2031,,,Mentions,5/2/2019 13:24,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/8fsW76y6Il,https://twitter.com/i/web/status/1123941221657976833,twitter.com,,5/2/2019 13:24,https://twitter.com/#!/mikewebbnow/status/1123941221657976833,,,1123941221657976833,1123940899535372288,1
mikewebbnow,timkaine,,,,,,,,,,2032,,,Mentions,5/2/2019 13:32,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/PE9ScDZ40L,https://twitter.com/i/web/status/1123943315202768901,twitter.com,,5/2/2019 13:32,https://twitter.com/#!/mikewebbnow/status/1123943315202768901,,,1123943315202768901,1123941221657976833,1
mikewebbnow,timkaine,,,,,,,,,,2033,,,Mentions,5/2/2019 13:34,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/PiHbfz8sjE,https://twitter.com/i/web/status/1123943922244497408,twitter.com,,5/2/2019 13:34,https://twitter.com/#!/mikewebbnow/status/1123943922244497408,,,1123943922244497408,1123943315202768901,1
mikewebbnow,timkaine,,,,,,,,,,2034,,,Mentions,5/2/2019 13:36,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/P4xTyyWrK1,https://twitter.com/i/web/status/1123944324419522560,twitter.com,,5/2/2019 13:36,https://twitter.com/#!/mikewebbnow/status/1123944324419522560,,,1123944324419522560,1123943922244497408,1
mikewebbnow,timkaine,,,,,,,,,,2035,,,Mentions,5/2/2019 13:39,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/LsnnzMWmgq,https://twitter.com/i/web/status/1123945090261581831,twitter.com,,5/2/2019 13:39,https://twitter.com/#!/mikewebbnow/status/1123945090261581831,,,1123945090261581831,1123944324419522560,1
mikewebbnow,timkaine,,,,,,,,,,2036,,,Mentions,5/2/2019 14:03,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/lv5k2O3jm3,https://twitter.com/i/web/status/1123951150359773184,twitter.com,,5/2/2019 14:03,https://twitter.com/#!/mikewebbnow/status/1123951150359773184,,,1123951150359773184,1123945090261581831,1
mikewebbnow,timkaine,,,,,,,,,,2037,,,Mentions,5/2/2019 14:57,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/iaf3TvTxS4,https://twitter.com/i/web/status/1123964789280186372,twitter.com,,5/2/2019 14:57,https://twitter.com/#!/mikewebbnow/status/1123964789280186372,,,1123964789280186372,1123951150359773184,1
mikewebbnow,timkaine,,,,,,,,,,2038,,,Mentions,5/2/2019 14:59,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/1Zb8WRhTvu,https://twitter.com/i/web/status/1123965144105721862,twitter.com,,5/2/2019 14:59,https://twitter.com/#!/mikewebbnow/status/1123965144105721862,,,1123965144105721862,1123951150359773184,1
mikewebbnow,timkaine,,,,,,,,,,2039,,,Mentions,5/2/2019 15:08,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/LAWyNFo36p,https://twitter.com/i/web/status/1123967501640056833,twitter.com,,5/2/2019 15:08,https://twitter.com/#!/mikewebbnow/status/1123967501640056833,,,1123967501640056833,1123964789280186372,1
mikewebbnow,timkaine,,,,,,,,,,2040,,,Mentions,5/2/2019 15:16,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/BLStkmNUKO,https://twitter.com/i/web/status/1123969559181000706,twitter.com,,5/2/2019 15:16,https://twitter.com/#!/mikewebbnow/status/1123969559181000706,,,1123969559181000706,1123967501640056833,1
mikewebbnow,timkaine,,,,,,,,,,2041,,,Mentions,5/2/2019 15:17,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/0oqLwy2rRz,https://twitter.com/i/web/status/1123969853034061825,twitter.com,,5/2/2019 15:17,https://twitter.com/#!/mikewebbnow/status/1123969853034061825,,,1123969853034061825,1123969559181000706,1
mikewebbnow,timkaine,,,,,,,,,,2042,,,Mentions,5/2/2019 15:18,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/q3Ylo3ZZwv,https://twitter.com/i/web/status/1123970102150541312,twitter.com,,5/2/2019 15:18,https://twitter.com/#!/mikewebbnow/status/1123970102150541312,,,1123970102150541312,1123969853034061825,1
mikewebbnow,timkaine,,,,,,,,,,2043,,,Mentions,5/2/2019 15:20,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/toZPA60Z5E,https://twitter.com/i/web/status/1123970612215652352,twitter.com,,5/2/2019 15:20,https://twitter.com/#!/mikewebbnow/status/1123970612215652352,,,1123970612215652352,1123970102150541312,1
mikewebbnow,timkaine,,,,,,,,,,2044,,,Mentions,5/2/2019 17:34,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/wOKmxswwVD,https://twitter.com/i/web/status/1124004249992560641,twitter.com,,5/2/2019 17:34,https://twitter.com/#!/mikewebbnow/status/1124004249992560641,,,1124004249992560641,1123970612215652352,1
mikewebbnow,timkaine,,,,,,,,,,2045,,,Mentions,5/2/2019 17:46,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/dlFFeeSiCk,https://twitter.com/i/web/status/1124007254552928262,twitter.com,,5/2/2019 17:46,https://twitter.com/#!/mikewebbnow/status/1124007254552928262,,,1124007254552928262,1124004249992560641,1
mikewebbnow,timkaine,,,,,,,,,,2046,,,Mentions,5/2/2019 17:47,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/X0VeV6csyk,https://twitter.com/i/web/status/1124007559978000384,twitter.com,,5/2/2019 17:47,https://twitter.com/#!/mikewebbnow/status/1124007559978000384,,,1124007559978000384,1124007254552928262,1
mikewebbnow,lowkell,,,,,,,,,,2047,,,Mentions,5/1/2019 16:43,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/LJQKlBIlFm,https://twitter.com/i/web/status/1123628989871005696,twitter.com,,5/1/2019 16:43,https://twitter.com/#!/mikewebbnow/status/1123628989871005696,,,1123628989871005696,1123627059811627014,1
mikewebbnow,lowkell,,,,,,,,,,2048,,,Mentions,5/1/2019 16:44,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/AsmpkUd6Q7,https://twitter.com/i/web/status/1123629338069491712,twitter.com,,5/1/2019 16:44,https://twitter.com/#!/mikewebbnow/status/1123629338069491712,,,1123629338069491712,1123628989871005696,1
mikewebbnow,lowkell,,,,,,,,,,2049,,,Mentions,5/1/2019 16:45,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/bxfN13X6G8,https://twitter.com/i/web/status/1123629637685383169,twitter.com,,5/1/2019 16:45,https://twitter.com/#!/mikewebbnow/status/1123629637685383169,,,1123629637685383169,1123629338069491712,1
mikewebbnow,lowkell,,,,,,,,,,2050,,,Mentions,5/1/2019 16:48,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/tRYo2ZdWKn,https://twitter.com/i/web/status/1123630341363781632,twitter.com,,5/1/2019 16:48,https://twitter.com/#!/mikewebbnow/status/1123630341363781632,,,1123630341363781632,1123629637685383169,1
mikewebbnow,lowkell,,,,,,,,,,2051,,,Mentions,5/1/2019 16:49,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/moGj7NXOQU,https://twitter.com/i/web/status/1123630499338051584,twitter.com,,5/1/2019 16:49,https://twitter.com/#!/mikewebbnow/status/1123630499338051584,,,1123630499338051584,1123630341363781632,1
mikewebbnow,lowkell,,,,,,,,,,2052,,,Mentions,5/1/2019 16:50,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/2CJOXaefnR,https://twitter.com/i/web/status/1123630676836851712,twitter.com,,5/1/2019 16:50,https://twitter.com/#!/mikewebbnow/status/1123630676836851712,,,1123630676836851712,1123630499338051584,1
mikewebbnow,lowkell,,,,,,,,,,2053,,,Mentions,5/1/2019 16:50,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/8AUMr78aHi,https://twitter.com/i/web/status/1123630754485997568,twitter.com,,5/1/2019 16:50,https://twitter.com/#!/mikewebbnow/status/1123630754485997568,,,1123630754485997568,1123630676836851712,1
mikewebbnow,lowkell,,,,,,,,,,2054,,,Mentions,5/1/2019 16:51,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/WcSRmRtOqj,https://twitter.com/i/web/status/1123630968483590149,twitter.com,,5/1/2019 16:51,https://twitter.com/#!/mikewebbnow/status/1123630968483590149,,,1123630968483590149,1123630754485997568,1
mikewebbnow,lowkell,,,,,,,,,,2055,,,Mentions,5/1/2019 17:09,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/J7rndvSw89,https://twitter.com/i/web/status/1123635481642717184,twitter.com,,5/1/2019 17:09,https://twitter.com/#!/mikewebbnow/status/1123635481642717184,,,1123635481642717184,1123631268942491648,1
mikewebbnow,lowkell,,,,,,,,,,2056,,,Mentions,5/1/2019 17:11,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/oxjb9fS5Ww,https://twitter.com/i/web/status/1123636159727439878,twitter.com,,5/1/2019 17:11,https://twitter.com/#!/mikewebbnow/status/1123636159727439878,,,1123636159727439878,1123635481642717184,1
mikewebbnow,lowkell,,,,,,,,,,2057,,,Mentions,5/1/2019 17:13,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/DfhMXMrico,https://twitter.com/i/web/status/1123636608274771974,twitter.com,,5/1/2019 17:13,https://twitter.com/#!/mikewebbnow/status/1123636608274771974,,,1123636608274771974,1123636159727439878,1
mikewebbnow,lowkell,,,,,,,,,,2058,,,Mentions,5/1/2019 17:19,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/caSiN02Zeb,https://twitter.com/i/web/status/1123638006588551173,twitter.com,,5/1/2019 17:19,https://twitter.com/#!/mikewebbnow/status/1123638006588551173,,,1123638006588551173,1123637521978675201,1
mikewebbnow,lowkell,,,,,,,,,,2059,,,Mentions,5/1/2019 17:19,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/VyWBcXqLCO,https://twitter.com/i/web/status/1123638093129629696,twitter.com,,5/1/2019 17:19,https://twitter.com/#!/mikewebbnow/status/1123638093129629696,,,1123638093129629696,1123637521978675201,1
mikewebbnow,lowkell,,,,,,,,,,2060,,,Mentions,5/1/2019 17:20,@news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems @lowkell @timkaine… https://t.co/uYp9W7F8Sv,https://twitter.com/i/web/status/1123638283597172737,twitter.com,,5/1/2019 17:20,https://twitter.com/#!/mikewebbnow/status/1123638283597172737,,,1123638283597172737,1123638093129629696,1
